sqft,bedrooms,age_years,neighborhood,garage,lot_size,SalePrice
1713.0,3,16,center,True,2663.0,374400.0
2706.0,5,10,north,True,2690.0,457500.0
1999.0,4,8,center,False,,427200.0
2307.0,3,10,south,False,,293000.0
1358.0,2,63,center,False,,194500.0
2713.0,4,29,east,True,1000.0,437500.0
1798.0,4,33,center,True,6585.0,376400.0
2746.0,4,75,east,False,3860.0,374800.0
2615.0,4,51,west,False,7287.0,364300.0
1955.0,3,7,west,True,5848.0,330800.0
2043.0,3,52,west,True,6171.0,245600.0
1692.0,2,66,east,False,5093.0,192200.0
1308.0,3,60,south,False,5448.0,152300.0
2157.0,3,86,center,False,4210.0,367300.0
2126.0,3,59,center,False,4400.0,421100.0
829.0,1,81,west,False,3810.0,72100.0
1750.0,3,51,south,False,9028.0,202600.0
2321.0,4,63,east,False,5208.0,282300.0
2679.0,4,15,west,True,1470.0,420000.0
2235.0,3,99,north,True,6518.0,352900.0
890.0,2,2,north,True,4393.0,159600.0
1167.0,1,96,east,False,5911.0,108400.0
1592.0,3,57,east,True,5461.0,213800.0
2639.0,4,33,center,False,8980.0,499400.0
1436.0,1,42,south,True,5233.0,151200.0
2435.0,6,7,south,False,7632.0,330800.0
1426.0,3,41,west,True,7421.0,143000.0
2120.0,4,7,center,True,3267.0,463400.0
1236.0,2,43,center,True,6375.0,202600.0
1684.0,4,13,west,False,4483.0,279200.0
1121.0,3,11,north,True,3583.0,172200.0
2666.0,5,71,west,True,3591.0,419200.0
1383.0,2,17,north,False,7643.0,217600.0
872.0,1,33,west,False,11286.0,157400.0
824.0,1,66,center,False,,114700.0
1749.0,3,50,west,False,6431.0,236000.0
1525.0,3,51,south,False,6621.0,207800.0
2189.0,4,44,south,True,4940.0,241000.0
1659.0,3,60,west,True,8815.0,217100.0
2500.0,4,65,west,True,10394.0,356500.0
1569.0,3,12,center,True,4805.0,333200.0
2416.0,5,96,north,True,9469.0,347900.0
1228.0,1,81,west,False,4907.0,122000.0
898.0,2,42,center,False,4059.0,179400.0
1306.0,4,37,north,True,,210300.0
1123.0,2,72,east,False,,136600.0
1056.0,1,61,west,True,5792.0,124400.0
2048.0,3,80,east,True,,259100.0
1641.0,1,46,center,True,,328800.0
1885.0,3,44,west,False,,254800.0
2117.0,3,46,south,False,7061.0,275800.0
789.0,2,29,west,True,,101200.0
2142.0,4,77,west,False,4285.0,244700.0
1077.0,2,79,west,False,5593.0,100100.0
1454.0,3,11,south,True,5997.0,173500.0
665.0,1,9,center,False,4292.0,141800.0
2193.0,4,7,center,True,3986.0,451300.0
787.0,3,32,south,True,6764.0,92900.0
1080.0,2,10,south,True,7330.0,165100.0
1123.0,2,56,south,True,6225.0,145500.0
1723.0,2,99,south,False,8118.0,157800.0
1704.0,3,70,north,True,3793.0,267300.0
2287.0,3,92,north,True,5218.0,314300.0
1737.0,4,14,west,True,3640.0,230300.0
2379.0,3,70,center,False,6279.0,411300.0
2028.0,4,72,north,True,6976.0,292100.0
1233.0,3,44,east,False,8684.0,175400.0
1400.0,1,74,south,True,3645.0,119500.0
2706.0,5,8,south,True,6745.0,393300.0
2536.0,4,61,east,True,8872.0,378400.0
2294.0,3,82,north,False,3997.0,305700.0
2373.0,4,39,north,True,3528.0,433500.0
2079.0,3,18,center,True,3051.0,380700.0
2001.0,3,1,east,True,7249.0,345600.0
1830.0,3,27,north,True,4549.0,294500.0
2819.0,4,82,center,True,6956.0,519400.0
1521.0,2,84,west,True,,170700.0
1944.0,4,61,west,False,9602.0,242800.0
775.0,2,25,west,False,,143800.0
942.0,2,25,east,True,4392.0,106900.0
2889.0,5,84,west,True,5396.0,377000.0
2170.0,4,58,south,True,7576.0,215800.0
1672.0,2,78,west,False,3863.0,180100.0
1847.0,2,37,center,True,,336900.0
985.0,3,83,center,True,5500.0,128900.0
1543.0,3,47,east,False,7618.0,192900.0
925.0,1,67,north,True,5608.0,76200.0
1623.0,2,85,north,True,,249700.0
2208.0,2,35,east,False,,292800.0
2072.0,3,78,west,True,9465.0,272800.0
2753.0,5,65,north,True,5410.0,448800.0
1977.0,3,49,east,False,12161.0,308100.0
400.0,1,82,east,True,6304.0,30000.0
2970.0,5,43,east,True,4298.0,407600.0
1296.0,1,74,east,False,2829.0,103700.0
1897.0,4,7,south,False,8466.0,264700.0
1861.0,3,86,east,False,5613.0,237900.0
1945.0,3,96,east,True,7645.0,218900.0
1829.0,3,98,center,True,10645.0,308600.0
1839.0,3,84,south,False,7338.0,187600.0
1007.0,3,69,center,False,6675.0,117000.0
3352.0,5,74,center,True,8453.0,648200.0
2191.0,3,92,south,False,7608.0,239100.0
1831.0,2,73,east,True,3475.0,211400.0
2905.0,5,27,west,False,,467200.0
1157.0,2,15,east,False,5908.0,191800.0
2321.0,3,97,west,False,9083.0,273000.0
1467.0,2,13,south,True,7014.0,197700.0
2041.0,5,91,center,False,8383.0,366600.0
2055.0,3,93,west,True,,198100.0
400.0,1,4,north,True,,63100.0
941.0,2,80,south,True,7127.0,40200.0
2752.0,5,59,west,False,7954.0,393900.0
1649.0,4,38,south,False,4886.0,216900.0
3001.0,5,50,east,True,5593.0,407200.0
2586.0,4,42,west,True,1571.0,351800.0
1668.0,2,81,south,True,5689.0,163700.0
1615.0,3,41,center,True,3499.0,370300.0
2789.0,4,12,west,True,7034.0,374400.0
3062.0,4,39,east,False,,431000.0
1628.0,3,52,south,True,6030.0,167400.0
