customer_id,tenure_months,monthly_charges,contract,payment_method,support_tickets,has_streaming,last_login_days,refund_issued,Churn
101441,37,34.84,one-year,bank,1,True,9.0,0,No
101442,67,95.53,two-year,card,1,True,3.0,0,No
101443,31,56.57,one-year,check,3,False,12.0,0,No
101444,10,59.78,two-year,paypal,1,True,14.0,0,No
101445,3,71.03,one-year,bank,3,False,2.0,0,No
101446,67,98.56,one-year,paypal,2,False,3.0,0,No
101447,69,70.5,month-to-month,paypal,1,True,11.0,0,No
101448,53,40.02,one-year,check,3,True,4.0,0,No
101449,8,83.6,month-to-month,paypal,1,False,,1,Yes
101450,21,57.88,month-to-month,check,1,True,,0,No
101451,3,117.2,month-to-month,paypal,2,False,3.0,1,Yes
101452,4,69.97,two-year,bank,0,True,25.0,1,Yes
101453,18,15.0,one-year,check,1,False,,0,No
101454,41,78.93,two-year,card,1,False,7.0,0,No
101455,5,118.61,two-year,card,1,False,3.0,1,Yes
101456,70,109.4,two-year,check,3,False,28.0,0,No
101457,33,115.77,month-to-month,check,0,True,5.0,0,No
101458,19,44.51,two-year,card,0,False,2.0,0,No
101459,37,92.8,two-year,card,2,True,1.0,0,No
101460,57,51.95,two-year,card,0,True,15.0,0,No
101461,23,75.61,month-to-month,check,1,True,,0,No
101462,4,38.18,month-to-month,bank,1,False,2.0,1,Yes
101463,4,53.89,two-year,card,0,False,20.0,0,No
101464,61,53.09,month-to-month,paypal,1,True,5.0,0,No
101465,8,92.46,month-to-month,check,0,False,5.0,0,No
101466,46,90.02,month-to-month,card,1,False,11.0,1,Yes
101467,28,76.92,month-to-month,check,0,True,,0,No
101468,56,36.24,month-to-month,paypal,2,True,7.0,0,No
101469,5,62.21,two-year,bank,3,True,12.0,1,Yes
101470,64,51.35,two-year,paypal,1,True,25.0,0,No
101471,50,91.74,two-year,bank,2,False,19.0,0,No
101472,32,99.45,month-to-month,card,3,False,12.0,1,Yes
101473,15,96.41,month-to-month,card,3,False,10.0,1,Yes
101474,70,51.12,month-to-month,card,5,False,16.0,0,No
101475,22,15.0,month-to-month,bank,1,True,4.0,1,Yes
101476,35,25.83,month-to-month,bank,1,False,,0,No
101477,28,105.54,one-year,bank,2,False,19.0,0,No
101478,17,59.97,two-year,bank,0,True,2.0,1,Yes
101479,30,51.23,month-to-month,paypal,0,False,5.0,0,No
101480,11,111.07,month-to-month,card,1,True,7.0,0,No
101481,1,101.63,month-to-month,paypal,1,False,2.0,1,Yes
101482,21,70.61,month-to-month,card,1,False,8.0,0,No
101483,8,62.66,month-to-month,paypal,2,False,0.0,0,No
101484,30,66.7,month-to-month,card,2,False,47.0,0,No
101485,62,75.68,month-to-month,card,4,False,7.0,0,No
101486,12,110.0,month-to-month,card,1,False,2.0,1,Yes
101487,1,80.56,two-year,bank,0,False,8.0,0,No
101488,8,88.15,month-to-month,paypal,1,True,13.0,1,Yes
101489,37,99.23,month-to-month,bank,1,False,29.0,1,Yes
101490,20,40.76,month-to-month,card,1,False,4.0,1,Yes
101491,35,88.87,month-to-month,check,1,False,8.0,0,No
101492,3,62.64,one-year,check,3,False,1.0,0,No
101493,24,15.0,two-year,check,2,True,3.0,0,No
101494,30,16.8,two-year,check,1,False,3.0,0,No
101495,31,44.55,one-year,paypal,0,True,0.0,0,No
101496,40,83.28,month-to-month,card,1,True,8.0,1,Yes
101497,56,72.84,month-to-month,bank,2,False,2.0,0,No
101498,34,74.61,month-to-month,check,0,True,6.0,1,Yes
101499,60,118.77,month-to-month,check,3,False,20.0,0,No
101500,38,38.27,two-year,paypal,2,False,4.0,0,No
101501,19,69.31,month-to-month,paypal,3,False,0.0,1,Yes
101502,17,77.61,month-to-month,paypal,1,True,,0,No
101503,23,51.59,month-to-month,card,1,True,15.0,0,No
101504,43,70.71,month-to-month,check,0,False,,0,No
101505,18,30.0,two-year,paypal,2,True,1.0,0,No
101506,65,105.25,month-to-month,bank,1,False,22.0,0,No
101507,35,52.96,month-to-month,check,0,False,,0,No
101508,62,120.79,month-to-month,card,2,True,13.0,0,No
101509,49,69.19,two-year,card,1,False,,0,No
101510,24,95.7,month-to-month,card,1,True,10.0,0,No
101511,17,68.67,one-year,paypal,1,True,1.0,0,No
101512,53,69.23,month-to-month,paypal,2,False,31.0,0,No
101513,24,55.4,month-to-month,paypal,4,True,21.0,0,No
101514,18,72.98,two-year,bank,3,True,,0,No
101515,67,77.95,month-to-month,paypal,0,False,3.0,0,No
101516,35,50.39,month-to-month,card,2,False,58.0,0,No
101517,4,66.87,one-year,card,1,False,8.0,1,Yes
101518,36,54.75,month-to-month,bank,0,False,11.0,0,No
101519,33,127.49,month-to-month,card,0,False,37.0,1,Yes
101520,62,67.76,two-year,check,0,False,2.0,0,No
101521,51,108.63,month-to-month,check,5,False,7.0,1,Yes
101522,14,65.11,month-to-month,card,3,True,12.0,1,Yes
101523,11,76.48,month-to-month,card,1,False,5.0,1,Yes
101524,43,36.97,one-year,bank,0,False,,0,No
101525,4,58.82,month-to-month,card,2,True,18.0,1,Yes
101526,23,75.26,month-to-month,paypal,0,False,,1,Yes
101527,10,109.65,one-year,bank,1,False,2.0,0,No
101528,2,75.55,one-year,bank,0,False,7.0,0,No
101529,66,104.59,two-year,card,3,True,,0,No
101530,7,86.02,month-to-month,check,1,False,3.0,0,No
101531,1,110.69,month-to-month,check,2,True,5.0,1,Yes
101532,67,68.52,month-to-month,paypal,1,False,13.0,0,No
101533,14,129.76,one-year,check,0,False,3.0,0,No
101534,58,57.87,month-to-month,bank,1,False,22.0,0,No
101535,3,50.84,one-year,card,1,False,13.0,0,No
101536,11,39.75,month-to-month,bank,4,False,8.0,0,No
101537,8,128.28,two-year,check,0,False,7.0,0,No
101538,51,90.49,two-year,card,1,True,5.0,0,No
101539,45,61.65,month-to-month,card,0,True,5.0,0,No
101540,34,101.23,two-year,card,0,True,17.0,0,No
101541,18,87.19,two-year,card,1,False,0.0,0,No
101542,7,119.15,month-to-month,card,1,True,11.0,0,No
101543,41,31.3,month-to-month,bank,1,False,29.0,0,No
101544,17,63.37,one-year,check,3,False,,0,No
101545,42,58.44,month-to-month,bank,3,False,8.0,0,No
101546,49,20.66,month-to-month,card,0,True,2.0,0,No
101547,61,96.51,month-to-month,bank,0,False,3.0,1,Yes
101548,36,63.24,two-year,card,0,True,7.0,0,No
101549,1,88.49,month-to-month,check,0,True,3.0,1,Yes
101550,20,128.99,one-year,card,0,False,1.0,1,Yes
101551,61,61.17,month-to-month,bank,5,False,1.0,0,No
101552,38,59.47,month-to-month,paypal,1,True,7.0,0,No
101553,44,72.97,two-year,check,3,True,20.0,0,No
101554,33,94.68,month-to-month,paypal,1,True,8.0,0,No
101555,12,55.83,month-to-month,bank,0,False,,1,Yes
101556,64,54.23,month-to-month,paypal,0,True,0.0,0,No
101557,55,96.43,one-year,check,0,True,5.0,0,No
101558,71,79.47,month-to-month,check,2,False,4.0,0,No
101559,61,18.88,month-to-month,check,2,True,12.0,0,No
101560,21,39.37,month-to-month,check,2,False,1.0,0,No
101561,19,107.53,month-to-month,card,2,False,12.0,1,Yes
101562,18,80.05,month-to-month,bank,1,False,2.0,0,No
101563,66,50.95,month-to-month,check,2,False,1.0,0,No
101564,40,65.74,month-to-month,bank,2,False,6.0,0,No
101565,33,70.33,month-to-month,paypal,1,True,7.0,1,Yes
101566,69,88.39,one-year,check,2,False,12.0,0,No
101567,43,36.04,one-year,card,2,True,0.0,0,No
101568,65,48.98,month-to-month,check,1,False,11.0,0,No
101569,70,76.82,month-to-month,check,2,True,6.0,0,No
101570,6,67.5,month-to-month,bank,3,False,39.0,1,Yes
101571,26,84.3,two-year,paypal,0,True,15.0,0,No
101572,53,39.26,month-to-month,bank,0,False,19.0,0,No
101573,58,78.93,month-to-month,card,1,False,32.0,0,No
101574,11,97.29,month-to-month,card,1,True,14.0,1,Yes
101575,23,82.17,month-to-month,paypal,0,False,3.0,1,Yes
101576,39,73.48,month-to-month,bank,3,True,22.0,0,No
101577,57,67.6,month-to-month,bank,2,False,,0,No
101578,9,49.13,one-year,bank,2,True,8.0,0,No
101579,43,68.2,one-year,check,1,False,1.0,0,No
101580,22,101.49,one-year,check,0,False,3.0,0,No
101581,16,67.02,one-year,paypal,2,False,2.0,0,No
101582,37,47.75,month-to-month,paypal,2,False,4.0,0,No
101583,30,57.69,two-year,paypal,4,False,11.0,0,No
101584,46,75.02,one-year,bank,1,False,2.0,0,No
101585,23,60.66,two-year,check,0,True,0.0,0,No
101586,59,82.13,one-year,bank,1,False,26.0,0,No
101587,6,83.07,month-to-month,check,2,True,1.0,0,No
101588,62,92.22,month-to-month,check,4,False,4.0,0,No
101589,3,105.59,month-to-month,bank,0,True,2.0,1,Yes
101590,53,94.9,month-to-month,paypal,1,False,8.0,1,Yes
101591,25,46.64,month-to-month,bank,2,False,,0,No
101592,28,47.41,month-to-month,paypal,2,False,6.0,0,No
101593,2,68.11,month-to-month,paypal,3,True,1.0,1,Yes
101594,50,58.72,two-year,card,0,True,8.0,0,No
101595,12,41.54,one-year,bank,0,False,2.0,0,No
101596,47,58.96,one-year,bank,1,False,,0,No
101597,52,58.14,month-to-month,paypal,3,False,,0,No
101598,61,53.2,one-year,check,1,False,5.0,0,No
101599,51,62.11,two-year,card,1,True,7.0,0,No
101600,22,99.46,one-year,paypal,1,False,18.0,0,No
101601,53,74.98,one-year,card,2,False,4.0,0,No
101602,59,131.8,month-to-month,bank,0,True,9.0,0,No
101603,23,74.26,month-to-month,card,2,False,7.0,1,Yes
101604,9,62.75,one-year,card,0,True,11.0,0,No
101605,64,70.1,two-year,check,0,True,2.0,0,No
101606,11,76.41,month-to-month,card,1,True,7.0,1,Yes
101607,43,80.88,month-to-month,card,2,False,1.0,1,Yes
101608,17,121.92,month-to-month,paypal,1,False,,1,Yes
101609,9,48.87,month-to-month,bank,1,True,2.0,0,No
101610,56,91.48,two-year,check,2,False,2.0,0,No
101611,11,75.19,one-year,paypal,2,False,,0,No
101612,48,30.72,month-to-month,card,0,False,8.0,0,No
101613,50,89.27,month-to-month,paypal,2,True,,1,Yes
101614,5,101.69,month-to-month,card,2,True,12.0,1,Yes
101615,13,48.57,month-to-month,paypal,0,True,2.0,0,No
101616,57,69.78,month-to-month,bank,2,False,9.0,0,No
101617,37,26.87,two-year,card,4,False,13.0,0,No
101618,9,38.53,one-year,card,2,True,12.0,0,No
101619,71,96.2,month-to-month,bank,0,False,6.0,0,No
101620,19,58.34,one-year,check,1,True,14.0,0,No
101621,1,42.28,one-year,check,2,True,,0,No
101622,66,75.74,month-to-month,check,2,True,1.0,0,No
101623,2,56.94,one-year,card,0,True,,0,No
101624,40,58.23,one-year,paypal,1,True,5.0,0,No
101625,71,88.48,two-year,bank,1,True,0.0,0,No
101626,42,40.96,month-to-month,card,3,False,6.0,0,No
101627,42,47.37,month-to-month,paypal,2,False,1.0,0,No
101628,28,73.85,month-to-month,paypal,3,False,17.0,0,No
101629,10,94.24,month-to-month,card,2,True,0.0,1,Yes
101630,41,100.95,month-to-month,bank,1,False,5.0,0,No
101631,64,53.37,one-year,paypal,0,False,10.0,0,No
101632,7,93.43,month-to-month,check,2,False,19.0,0,No
101633,63,50.4,month-to-month,card,1,True,4.0,0,No
101634,30,115.66,two-year,check,5,False,,0,No
101635,39,41.66,month-to-month,card,1,True,3.0,0,No
101636,12,103.21,month-to-month,bank,1,True,11.0,1,Yes
101637,45,53.59,one-year,card,1,False,3.0,0,No
101638,13,120.33,month-to-month,check,1,False,10.0,1,Yes
101639,20,84.78,month-to-month,paypal,4,False,10.0,1,Yes
101640,52,44.6,one-year,card,2,False,23.0,0,No
101641,4,56.94,month-to-month,check,1,True,7.0,0,No
101642,32,89.53,month-to-month,card,1,False,3.0,0,No
101643,43,96.32,month-to-month,paypal,0,True,3.0,1,Yes
101644,10,68.23,two-year,card,2,False,36.0,0,No
101645,21,71.12,month-to-month,bank,0,False,3.0,0,No
101646,25,88.96,one-year,card,0,False,10.0,0,No
101647,48,73.29,month-to-month,paypal,3,False,14.0,0,No
101648,70,37.66,one-year,card,3,True,22.0,0,No
101649,60,49.68,month-to-month,check,2,True,6.0,0,No
101650,14,75.88,month-to-month,card,0,False,40.0,0,No
101651,2,100.39,month-to-month,check,0,True,3.0,1,Yes
101652,4,110.4,one-year,paypal,2,True,,0,No
101653,43,89.49,month-to-month,paypal,0,False,14.0,0,No
101654,12,77.18,month-to-month,card,3,True,26.0,0,No
101655,17,88.72,month-to-month,paypal,4,True,2.0,1,Yes
101656,61,53.33,month-to-month,bank,2,True,18.0,1,Yes
101657,63,66.17,one-year,check,2,False,4.0,0,No
101658,60,49.4,month-to-month,paypal,2,False,6.0,0,No
101659,19,38.78,month-to-month,card,2,False,9.0,1,Yes
101660,44,78.34,month-to-month,bank,0,True,30.0,0,No
101661,44,74.64,month-to-month,paypal,3,False,29.0,0,No
101662,14,87.19,month-to-month,card,2,True,10.0,1,Yes
101663,40,83.65,month-to-month,bank,2,True,11.0,0,No
101664,38,76.07,month-to-month,check,0,False,56.0,0,No
101665,29,83.92,two-year,paypal,0,False,13.0,0,No
101666,54,68.93,month-to-month,bank,1,True,12.0,0,No
101667,49,80.32,two-year,bank,2,True,7.0,0,No
101668,38,51.85,month-to-month,paypal,0,False,3.0,0,No
101669,52,79.24,month-to-month,card,1,True,3.0,0,No
101670,55,86.71,month-to-month,bank,1,True,10.0,0,No
101671,41,53.26,month-to-month,bank,1,False,6.0,0,No
101672,20,71.3,one-year,bank,0,False,11.0,1,Yes
101673,54,54.41,two-year,check,1,False,18.0,0,No
101674,51,56.84,one-year,card,1,False,2.0,0,No
101675,70,41.88,one-year,bank,2,False,2.0,1,Yes
101676,11,101.64,month-to-month,paypal,1,True,24.0,1,Yes
101677,30,96.64,month-to-month,paypal,1,False,5.0,0,No
101678,66,83.44,one-year,paypal,1,True,18.0,0,No
101679,37,119.3,month-to-month,check,3,False,8.0,1,Yes
101680,67,65.27,month-to-month,check,3,False,10.0,1,Yes
101681,1,145.79,two-year,card,0,True,13.0,0,No
101682,3,64.31,two-year,card,1,False,8.0,0,No
101683,57,76.38,one-year,check,2,False,3.0,0,No
101684,26,60.06,month-to-month,bank,3,False,,0,No
101685,37,79.31,two-year,paypal,0,True,41.0,0,No
101686,31,90.89,month-to-month,card,5,True,10.0,1,Yes
101687,29,67.15,month-to-month,paypal,2,False,1.0,0,No
101688,67,114.42,month-to-month,card,0,False,3.0,0,No
101689,7,75.98,two-year,bank,2,False,19.0,0,No
101690,55,76.76,two-year,bank,3,True,16.0,0,No
101691,64,47.28,one-year,paypal,1,False,2.0,0,No
101692,47,80.46,month-to-month,check,1,True,13.0,0,No
101693,29,66.65,month-to-month,card,0,True,3.0,0,No
101694,12,54.79,month-to-month,paypal,0,False,,0,No
101695,49,50.59,two-year,check,2,False,5.0,0,No
101696,34,136.79,month-to-month,card,4,False,,1,Yes
101697,11,63.41,month-to-month,paypal,4,False,,1,Yes
101698,26,33.58,one-year,card,2,True,14.0,0,No
101699,69,52.54,month-to-month,bank,0,False,19.0,0,No
101700,19,68.71,two-year,card,0,True,9.0,1,Yes
101701,13,83.67,month-to-month,card,0,False,3.0,0,No
101702,49,83.87,two-year,check,1,True,10.0,0,No
101703,15,86.92,month-to-month,check,1,False,29.0,0,No
101704,66,53.88,month-to-month,bank,1,False,46.0,0,No
101705,61,78.51,month-to-month,bank,2,False,11.0,0,No
101706,70,48.1,month-to-month,check,5,True,0.0,0,No
101707,65,54.51,one-year,card,2,False,1.0,0,No
101708,18,47.06,month-to-month,card,0,False,3.0,0,No
101709,16,40.29,month-to-month,card,0,True,11.0,0,No
101710,25,96.61,one-year,card,2,False,,1,Yes
101711,34,87.22,month-to-month,paypal,1,False,19.0,0,No
101712,63,94.42,one-year,check,1,False,21.0,0,No
101713,53,70.98,one-year,card,0,False,17.0,0,No
101714,46,89.42,month-to-month,check,3,False,2.0,0,No
101715,63,25.97,one-year,bank,2,False,8.0,0,No
101716,46,91.58,month-to-month,card,1,True,14.0,0,No
101717,27,74.43,month-to-month,paypal,1,False,3.0,1,Yes
101718,30,85.68,month-to-month,paypal,1,False,6.0,0,No
101719,37,79.5,two-year,paypal,2,False,3.0,0,No
101720,7,45.32,one-year,paypal,0,False,1.0,1,Yes
101721,53,32.55,month-to-month,check,1,False,8.0,0,No
101722,47,52.2,two-year,paypal,2,True,5.0,0,No
101723,52,84.12,month-to-month,check,1,False,,0,No
101724,38,87.25,two-year,card,1,True,1.0,0,No
101725,56,35.8,one-year,card,3,False,4.0,0,No
101726,68,45.47,two-year,paypal,4,False,11.0,0,No
101727,41,51.92,two-year,bank,5,False,20.0,0,No
101728,32,61.07,two-year,check,4,False,13.0,0,No
101729,8,35.95,month-to-month,card,1,False,11.0,0,No
101730,56,34.45,one-year,bank,4,False,4.0,0,No
101731,65,49.45,two-year,card,0,False,1.0,0,No
101732,50,72.16,one-year,card,5,True,4.0,0,No
101733,62,40.49,month-to-month,card,2,False,2.0,0,No
101734,62,67.1,two-year,card,1,True,,0,No
101735,57,96.46,month-to-month,check,0,False,29.0,0,No
101736,36,37.46,month-to-month,card,1,False,16.0,0,No
101737,8,64.84,month-to-month,card,2,False,6.0,0,No
101738,1,95.62,month-to-month,check,2,False,4.0,1,Yes
101739,15,59.54,one-year,card,4,False,9.0,0,No
101740,31,55.66,month-to-month,check,1,False,3.0,1,Yes
101741,53,99.09,one-year,paypal,1,False,28.0,0,No
101742,33,62.34,two-year,paypal,1,True,34.0,0,No
101743,2,97.61,month-to-month,card,1,True,10.0,1,Yes
101744,15,80.72,one-year,card,1,False,11.0,0,No
101745,70,61.43,month-to-month,check,1,False,20.0,0,No
101746,71,81.99,two-year,bank,1,False,9.0,0,No
101747,27,78.01,two-year,bank,2,True,2.0,0,No
101748,58,95.52,month-to-month,bank,1,True,16.0,0,No
101749,52,56.29,one-year,check,1,False,4.0,0,No
101750,67,71.03,month-to-month,bank,2,False,7.0,0,No
101751,64,68.46,month-to-month,card,1,True,12.0,1,Yes
101752,45,87.6,one-year,card,0,True,1.0,0,No
101753,29,44.37,month-to-month,card,1,True,18.0,0,No
101754,45,95.42,one-year,bank,0,False,40.0,0,No
101755,23,81.66,month-to-month,paypal,3,False,2.0,1,Yes
101756,25,37.08,month-to-month,paypal,2,False,,1,Yes
101757,44,100.21,two-year,bank,1,False,24.0,0,No
101758,41,125.85,month-to-month,card,2,False,2.0,1,Yes
101759,42,95.05,one-year,card,1,True,0.0,0,No
101760,28,105.67,month-to-month,paypal,0,True,2.0,0,No
101761,30,72.13,two-year,bank,1,False,20.0,0,No
101762,1,28.46,one-year,paypal,1,False,21.0,0,No
101763,43,23.9,month-to-month,check,4,False,36.0,0,No
101764,41,76.38,month-to-month,paypal,1,False,4.0,0,No
101765,67,55.2,month-to-month,card,1,False,7.0,0,No
101766,36,47.14,two-year,paypal,3,True,6.0,0,No
101767,34,68.43,month-to-month,check,1,False,3.0,1,No
101768,5,85.39,month-to-month,bank,1,False,27.0,1,Yes
101769,14,33.68,one-year,check,3,False,17.0,0,No
101770,25,58.78,month-to-month,bank,1,True,13.0,1,Yes
101771,27,107.75,month-to-month,check,0,False,7.0,1,Yes
101772,26,43.12,month-to-month,paypal,2,False,5.0,0,No
101773,28,91.74,month-to-month,paypal,2,False,2.0,1,Yes
101774,55,57.88,one-year,paypal,2,False,,0,No
101775,10,83.64,two-year,bank,0,True,50.0,0,No
101776,24,97.43,two-year,paypal,2,True,3.0,0,No
101777,12,88.53,two-year,paypal,0,True,1.0,0,No
101778,22,92.73,month-to-month,card,2,True,1.0,1,Yes
101779,49,41.21,month-to-month,bank,2,False,4.0,0,No
101780,4,97.84,one-year,check,0,False,46.0,0,No
101781,25,48.68,two-year,bank,0,False,,0,No
101782,2,76.49,one-year,card,3,True,0.0,0,No
101783,68,76.46,month-to-month,check,2,True,15.0,0,No
101784,52,82.13,one-year,bank,0,False,2.0,0,No
101785,18,78.42,one-year,check,3,True,,0,No
101786,15,48.9,two-year,card,1,True,4.0,0,No
101787,8,36.25,one-year,card,1,True,2.0,0,No
101788,34,91.81,month-to-month,check,2,True,12.0,0,No
101789,54,74.65,month-to-month,paypal,1,True,3.0,0,No
101790,42,98.73,month-to-month,check,4,True,,0,No
101791,63,68.88,month-to-month,paypal,3,False,24.0,0,No
101792,25,34.87,two-year,paypal,4,True,19.0,0,No
101793,20,94.15,month-to-month,bank,0,False,0.0,1,Yes
101794,34,60.74,month-to-month,card,2,False,,1,Yes
101795,15,78.55,month-to-month,check,1,False,2.0,0,No
101796,70,53.81,one-year,check,1,False,27.0,0,No
101797,14,111.11,month-to-month,paypal,1,True,14.0,1,Yes
101798,34,48.09,month-to-month,check,2,True,,1,Yes
101799,38,61.56,two-year,paypal,1,False,6.0,0,No
101800,5,72.69,month-to-month,paypal,3,False,,0,No
101801,34,42.7,month-to-month,check,0,False,12.0,0,No
101802,33,78.26,month-to-month,check,1,False,1.0,0,No
101803,19,110.3,one-year,card,1,False,7.0,0,No
101804,10,57.74,one-year,paypal,1,False,5.0,0,No
101805,4,79.88,two-year,check,1,False,10.0,0,No
101806,1,15.0,month-to-month,paypal,2,False,5.0,0,No
101807,35,69.03,two-year,card,1,False,7.0,0,No
101808,7,62.17,one-year,card,1,False,25.0,0,No
101809,69,49.54,month-to-month,check,4,False,6.0,0,No
101810,18,97.04,month-to-month,bank,0,False,16.0,1,Yes
101811,47,61.84,month-to-month,check,2,False,14.0,1,Yes
101812,48,65.56,two-year,bank,3,False,1.0,0,No
101813,36,60.57,month-to-month,check,4,False,16.0,1,Yes
101814,63,22.08,month-to-month,check,2,False,15.0,0,No
101815,8,41.7,one-year,card,1,True,12.0,0,No
101816,17,94.03,two-year,paypal,2,False,25.0,0,No
101817,18,17.25,one-year,bank,1,True,21.0,0,No
101818,10,50.84,one-year,check,4,False,16.0,0,No
101819,21,60.01,month-to-month,check,2,True,17.0,0,No
101820,23,113.59,two-year,check,1,False,1.0,0,No
101821,55,89.22,month-to-month,bank,1,False,38.0,1,Yes
101822,22,56.07,month-to-month,card,1,True,7.0,1,Yes
101823,63,102.61,two-year,card,0,False,42.0,0,No
101824,55,51.49,month-to-month,paypal,2,False,54.0,0,No
101825,65,95.23,month-to-month,card,3,True,0.0,0,No
101826,8,36.03,one-year,card,2,True,1.0,0,No
101827,70,96.83,month-to-month,paypal,2,True,,0,No
101828,44,59.85,month-to-month,card,1,False,13.0,0,No
101829,70,44.29,one-year,bank,4,False,20.0,0,No
101830,26,64.57,one-year,bank,0,True,,0,No
101831,68,76.93,one-year,check,0,True,11.0,0,No
101832,42,57.63,month-to-month,check,0,False,,1,Yes
101833,6,83.85,one-year,check,0,True,1.0,0,No
101834,30,55.43,two-year,check,1,False,2.0,0,No
101835,10,85.51,month-to-month,paypal,0,True,16.0,1,Yes
101836,67,81.06,month-to-month,check,1,False,26.0,0,No
101837,22,68.48,month-to-month,check,0,False,7.0,0,No
101838,16,58.97,month-to-month,paypal,0,False,3.0,0,No
101839,40,73.79,month-to-month,card,1,True,0.0,0,No
101840,31,83.76,one-year,paypal,5,False,5.0,0,No
101841,7,121.54,two-year,card,2,False,17.0,1,Yes
101842,58,93.49,month-to-month,bank,1,False,0.0,0,No
101843,61,94.4,one-year,card,1,True,11.0,0,No
101844,53,147.21,month-to-month,check,3,True,1.0,0,No
101845,44,82.9,month-to-month,paypal,1,False,6.0,0,No
101846,29,82.12,one-year,bank,4,False,4.0,0,No
101847,39,87.6,month-to-month,check,1,False,2.0,0,No
101848,37,44.78,two-year,bank,0,False,4.0,0,No
101849,12,58.9,month-to-month,paypal,0,False,8.0,1,Yes
101850,6,57.35,month-to-month,paypal,3,False,1.0,1,Yes
101851,18,86.19,month-to-month,check,1,False,2.0,0,No
101852,33,65.65,month-to-month,bank,0,True,3.0,0,No
101853,12,73.46,two-year,paypal,3,True,0.0,0,No
101854,8,97.19,one-year,card,3,False,,0,No
101855,61,91.58,month-to-month,paypal,3,True,4.0,0,No
101856,27,65.96,month-to-month,paypal,2,False,,0,No
101857,42,53.25,one-year,check,1,True,,0,No
101858,38,98.38,one-year,check,0,True,8.0,1,No
101859,53,89.35,month-to-month,bank,1,False,,0,No
101860,53,29.84,month-to-month,bank,0,False,10.0,0,No
101861,22,62.17,month-to-month,card,2,False,4.0,1,Yes
101862,61,74.14,month-to-month,bank,2,True,8.0,0,No
101863,27,89.47,month-to-month,check,1,True,7.0,0,No
101864,60,92.75,month-to-month,bank,0,False,2.0,0,No
101865,29,77.1,month-to-month,paypal,1,False,4.0,0,No
101866,8,84.63,month-to-month,paypal,1,True,7.0,1,Yes
101867,54,71.6,month-to-month,check,0,False,5.0,0,No
101868,3,53.15,two-year,bank,0,True,6.0,0,No
101869,55,63.47,one-year,bank,1,False,6.0,0,No
101870,4,70.47,month-to-month,check,1,True,4.0,0,No
101871,15,69.13,month-to-month,check,3,False,14.0,0,No
101872,43,22.86,month-to-month,card,2,True,10.0,0,No
101873,67,60.06,two-year,bank,3,False,1.0,0,No
101874,30,71.41,one-year,bank,0,False,5.0,0,No
101875,9,62.97,month-to-month,bank,3,True,6.0,1,Yes
101876,17,63.83,two-year,card,2,True,33.0,1,Yes
101877,64,82.2,two-year,paypal,4,False,8.0,0,No
101878,52,43.03,two-year,bank,0,False,6.0,0,No
101879,8,29.3,month-to-month,check,0,False,19.0,1,Yes
101880,28,61.3,month-to-month,card,0,False,7.0,0,No
101881,19,89.1,one-year,bank,2,True,19.0,0,No
101882,13,112.19,month-to-month,card,2,False,,1,Yes
101883,61,89.55,one-year,bank,2,True,6.0,0,No
101884,44,33.29,one-year,paypal,2,False,,0,No
101885,13,64.19,month-to-month,check,2,False,11.0,0,No
101886,47,76.42,month-to-month,paypal,2,False,11.0,0,No
101887,30,74.44,month-to-month,bank,2,True,1.0,1,Yes
101888,5,83.48,month-to-month,paypal,0,True,1.0,1,Yes
101889,32,47.07,one-year,card,1,False,44.0,0,No
101890,14,71.62,one-year,paypal,0,True,5.0,0,No
101891,18,80.51,month-to-month,check,1,False,1.0,1,Yes
101892,63,90.64,one-year,card,1,False,2.0,0,No
101893,51,49.86,month-to-month,check,1,True,1.0,0,No
101894,10,61.37,one-year,bank,1,False,25.0,0,No
101895,61,15.0,month-to-month,card,0,False,6.0,0,No
101896,41,54.46,one-year,paypal,1,False,1.0,0,No
101897,63,56.89,one-year,check,3,True,3.0,0,No
101898,54,44.51,month-to-month,check,1,True,4.0,0,No
101899,25,74.14,one-year,check,3,True,12.0,0,No
101900,38,68.6,two-year,card,0,False,10.0,0,No
101901,38,15.0,month-to-month,bank,1,False,20.0,0,No
101902,52,75.39,one-year,check,2,False,1.0,0,No
101903,18,46.79,two-year,bank,1,False,17.0,0,No
101904,24,82.14,two-year,paypal,2,False,7.0,0,No
101905,18,37.95,month-to-month,bank,2,False,4.0,0,No
101906,22,70.75,one-year,bank,1,True,3.0,0,No
101907,12,62.92,two-year,bank,4,False,0.0,0,No
101908,3,77.58,one-year,card,1,False,6.0,1,Yes
101909,67,73.12,month-to-month,paypal,1,False,3.0,0,No
101910,6,63.62,month-to-month,card,0,False,5.0,0,No
101911,64,31.59,one-year,bank,0,True,0.0,0,No
101912,1,33.07,month-to-month,paypal,0,False,10.0,0,No
101913,56,55.4,month-to-month,paypal,0,False,2.0,0,No
101914,24,69.79,month-to-month,card,0,False,2.0,1,Yes
101915,37,54.79,one-year,bank,2,False,6.0,0,No
101916,21,85.63,month-to-month,check,3,False,36.0,0,No
101917,35,63.02,two-year,check,1,False,1.0,0,No
101918,33,45.87,one-year,bank,0,False,7.0,1,Yes
101919,38,63.05,two-year,check,3,False,3.0,0,No
101920,28,75.65,two-year,paypal,2,False,0.0,0,No
101921,39,78.12,month-to-month,paypal,0,False,5.0,0,No
